2018.05.22,00:00,189099,189564,185014,186829,230
2018.05.23,00:00,186779,188718,185818,188014,299
2018.05.24,00:00,188064,190876,187964,190826,279
2018.05.25,00:00,190776,190876,189638,189638,170
2018.05.26,00:00,189464,189514,187906,189176,147
2018.05.27,00:00,189084,191014,188818,190403,199
2018.05.28,00:00,190353,194762,190210,194712,268
2018.05.29,00:00,194762,199693,194712,199693,388
2018.05.30,00:00,199643,200870,195408,196670,326
2018.05.31,00:00,196720,197281,196477,196858,146
2018.06.01,00:00,196908,196908,194438,194438,168
2018.06.02,00:00,194208,195300,191496,194546,237
2018.06.03,00:00,194346,197496,194115,197016,109
2018.06.04,00:00,197066,197116,196966,197116,100
2018.06.05,00:00,200282,201998,199112,200390,246
2018.06.06,00:00,200340,200390,198185,198996,110
2018.06.07,00:00,198746,200272,198516,199212,113
2018.06.08,00:00,199262,199370,197778,197870,133
2018.06.09,00:00,197985,201724,197712,201408,188
2018.06.10,00:00,201958,205106,201955,202752,256
2018.06.11,00:00,202802,206821,202586,205428,360
2018.06.12,00:00,205371,210568,205321,210130,244
2018.06.13,00:00,210534,217804,209980,212018,450
2018.06.14,00:00,211968,212499,207733,209126,326
2018.06.15,00:00,209176,209176,206390,206764,225
2018.06.16,00:00,206314,206364,205263,205478,56
2018.06.17,00:00,205278,211695,204782,211480,299
2018.06.18,00:00,211530,214480,210676,211853,379
2018.06.19,00:00,211903,217962,211803,217912,327
2018.06.20,00:00,217962,220970,216677,220108,350
2018.06.21,00:00,220158,222786,219900,220139,258
2018.06.22,00:00,220489,224716,220339,224716,167
2018.06.23,00:00,224659,246790,224659,242993,460
2018.06.24,00:00,242936,274010,241278,257880,428
2018.06.25,00:00,257930,259254,233180,236022,365
2018.06.26,00:00,236072,244112,231248,239181,233
2018.06.27,00:00,239131,240042,230287,240042,262
2018.06.28,00:00,239992,253702,239885,243250,426
2018.06.29,00:00,243200,244794,241808,244486,164
2018.06.30,00:00,244836,247220,235376,236180,289
2018.07.01,00:00,236030,245720,236030,244858,290
2018.07.02,00:00,244808,249575,242504,243947,352
2018.07.03,00:00,243897,243947,239181,240400,277
2018.07.04,00:00,240450,240874,232141,233660,431
2018.07.05,00:00,233610,233660,227178,227825,394
2018.07.06,00:00,231325,239504,231325,237415,257
